2026-02-05 10:20:27 | DEBUG    | urllib3.connectionpool:1022 | Starting new HTTPS connection (1): api.binance.com:443
2026-02-05 17:45:35 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304092012, 状态: New
2026-02-05 17:45:35 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304092012&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:35 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304092012&symbol=ETH_USDC_PERP
2026-02-05 17:45:35 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:35 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:35 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:35 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'gatwziFH25DzNM3j9paGzKoWMMg+P2ldfq68uuoJR0hrkqW6XzbfBR35ccVYVm3wBs2jGkGwzKNDMA4b938DBQ==', 'X-Timestamp': '1770284735705', 'X-Window': '5000'}
2026-02-05 17:45:36 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:36 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304092012, 状态: New
2026-02-05 17:45:36 | DEBUG    | websockets.client:1177 | < TEXT '{"data":{"E":1770284735992609,"V":"185514237.83..."ticker.ETH_USDC_PERP"}' [202 bytes]
2026-02-05 17:45:36 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304093300&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:36 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304093300&symbol=ETH_USDC_PERP
2026-02-05 17:45:36 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:36 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:36 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:36 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'CvPcVr24ztgXyLgTLSg6nfqGfjp78l6N5RZ28AmP78rFUzV9ijZDDyPxNz8C5UZpLO8B5u/hCFlfaWXY1/TEBg==', 'X-Timestamp': '1770284736009', 'X-Window': '5000'}
2026-02-05 17:45:36 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:36 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304093300, 状态: New
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304093300&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304093300&symbol=ETH_USDC_PERP
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'DAdA9qYSTCvqpXEa/hccq0SccEqvVesoIImsXlupATBLg8IgkNYIR5O7eiS2oC1qq8yP9y7B4bGaF+EWn9NEBA==', 'X-Timestamp': '1770284736924', 'X-Window': '5000'}
2026-02-05 17:45:37 | DEBUG    | websockets.client:1177 | < TEXT '{"data":{"E":1770284736998715,"V":"185514237.83..."ticker.ETH_USDC_PERP"}' [202 bytes]
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:37 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304093300, 状态: New
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/orders?symbol=ETH_USDC_PERP HTTP/1.1" 200 2
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304088387&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304088387&symbol=ETH_USDC_PERP
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'V0jp1Qv56fSNPukuuKk71Gr6m73Ky3M8b/fHe5tW3hBxGF/bTWudz4iU8K8J7Jt66KwLdPtjF7dOnkvurhNpBg==', 'X-Timestamp': '1770284737246', 'X-Window': '5000'}
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:37 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304088387, 状态: Cancelled
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304088387&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304088387&symbol=ETH_USDC_PERP
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'IdeiPxA+OK21a2Ouqm7epdhZqUOXz1jBW5xqze/s5MCRWRyxU9APayhnjB5MQmsijK0YQsoqlDOySP9lhlYsBA==', 'X-Timestamp': '1770284737434', 'X-Window': '5000'}
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:37 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304088387, 状态: Cancelled
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304089276&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304089276&symbol=ETH_USDC_PERP
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:37 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'TDSVp6eL+Ur1DARcgqrP0ibzYOcx4azNq1Wg19wHW+iPuefA/KklQ9rkDQlE0yeZo+uTlFERI9qIo2ZoHu26CA==', 'X-Timestamp': '1770284737688', 'X-Window': '5000'}
2026-02-05 17:45:37 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:37 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304089276, 状态: Cancelled
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304089276&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:38 | DEBUG    | websockets.client:1270 | % sending keepalive ping
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304089276&symbol=ETH_USDC_PERP
2026-02-05 17:45:38 | DEBUG    | websockets.client:1183 | > PING 39 28 cc 03 [binary, 4 bytes]
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'WndUZ5iBeeJ1pNM4crFYaW7rmPTku1BdH5BXJrEst13B0aidYecHoKiQTc+IBXk5fY7HL0rFbW2Qaj/wavgPBw==', 'X-Timestamp': '1770284737893', 'X-Window': '5000'}
2026-02-05 17:45:38 | DEBUG    | websockets.client:1177 | < TEXT '{"data":{"E":1770284737990030,"V":"185514323.09..."ticker.ETH_USDC_PERP"}' [203 bytes]
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:38 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304089276, 状态: Cancelled
2026-02-05 17:45:38 | DEBUG    | websockets.client:1177 | < PONG 39 28 cc 03 [binary, 4 bytes]
2026-02-05 17:45:38 | DEBUG    | websockets.client:1280 | % received keepalive pong
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304089746&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304089746&symbol=ETH_USDC_PERP
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'BaMGmFHbvs0j7b2YNplPJy1c8Yr+4FUaIv6395adm4fe2o79NpCMFbRTMeV2z33I5I6JBE9NICVzlK12wJFoBg==', 'X-Timestamp': '1770284738224', 'X-Window': '5000'}
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:38 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304089746, 状态: Cancelled
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304089746&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304089746&symbol=ETH_USDC_PERP
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'GsMpsso3OccqiYArJf2PDCYx1bUtW6lDVyKv/VGSfdpij8SosEFIEU5p7RdofP9nytH17Ks+Q0vvg1A/C35CDQ==', 'X-Timestamp': '1770284738476', 'X-Window': '5000'}
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:38 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304089746, 状态: Cancelled
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304090932&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304090932&symbol=ETH_USDC_PERP
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:38 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'r/HsrJMRWlqQ1/2pAT4i16vnMsfyTQe24NL78WDsRdTPd8/0lHZQ8O3MMRTRdTFHBkWsXMi0cEPN3EW+mfIfAg==', 'X-Timestamp': '1770284738710', 'X-Window': '5000'}
2026-02-05 17:45:38 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:38 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304090932, 状态: Cancelled
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304090932&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304090932&symbol=ETH_USDC_PERP
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': '9wR6K/JnERHZirTwRKZ9zn2nshkFAlh0edz5Et6hx4OkrypytjbSPhUrbzreo4cjPSxETPOD/aKwcAzdZrxsBA==', 'X-Timestamp': '1770284738919', 'X-Window': '5000'}
2026-02-05 17:45:39 | DEBUG    | websockets.client:1177 | < TEXT '{"data":{"E":1770284738995538,"V":"185514365.61..."ticker.ETH_USDC_PERP"}' [203 bytes]
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:39 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304090932, 状态: Cancelled
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304092012&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304092012&symbol=ETH_USDC_PERP
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'SlxqIM67hhYCHnXW/2aOa6ILfb/ew3xtXZCyq+o/WJ/5AY3eFetaH8yKMiDrpw0UZBSzK1GXXd0DFZlFqJYTBA==', 'X-Timestamp': '1770284739121', 'X-Window': '5000'}
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 200 None
2026-02-05 17:45:39 | DEBUG    | backpack_quant_trading.core.api_client:524 | 【API】在历史记录中找到订单 30304092012, 状态: Cancelled
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304092012&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304092012&symbol=ETH_USDC_PERP
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'U9YGLIqXphus/yYI9KFmRyKXBj1/G9t00QlgNC2o+PAw5mZxBQOr1LCGw0Asvepgt/D5sDoCne2V1K8JaD0jDg==', 'X-Timestamp': '1770284739396', 'X-Window': '5000'}
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 429 73
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 429 Client Error: Too Many Requests for url: https://api.backpack.exchange/wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 429
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"TOO_MANY_REQUESTS","message":"You have exceeded the rate limit"}
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/wapi/v1/history/orders
2026-02-05 17:45:39 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'CBPhhcu3b0m9xGSyaKgXf0PXad1lZR9vSsVHZYwk0UiUoDp3Cel28CPuBgpWilb60aDUBs1m6d2FoHjFYHklAw==', 'X-Timestamp': '1770284739552', 'X-Window': '5000'}
2026-02-05 17:45:39 | DEBUG    | backpack_quant_trading.core.api_client:527 | 查询历史订单失败: 429 Client Error: Too Many Requests for url: https://api.backpack.exchange/wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP
2026-02-05 17:45:39 | INFO     | grid_strategy:793 | 📊 【持仓统计】开仓 $7.39，总持仓: $7.39
2026-02-05 17:45:39 | WARNING  | grid_strategy:808 | 【网格】✅ 开空成交: $3080.00 -> 挂平空单 @ $3060.00
2026-02-05 17:45:39 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/orders?symbol=ETH_USDC_PERP HTTP/1.1" 200 2
2026-02-05 17:45:40 | DEBUG    | websockets.client:1177 | < TEXT '{"data":{"E":1770284739987005,"V":"185514365.61..."ticker.ETH_USDC_PERP"}' [203 bytes]
2026-02-05 17:45:40 | WARNING  | grid_strategy:746 | 【网格】挂限价平仓单: BUY @ $3060.00, 数量=0.0024
2026-02-05 17:45:40 | INFO     | backpack_quant_trading.core.api_client:450 | 准备发送订单数据: [{'symbol': 'ETH_USDC_PERP', 'side': 'Bid', 'quantity': '0.0024', 'orderType': 'Limit', 'price': '3060.0', 'reduceOnly': True}]
2026-02-05 17:45:40 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "POST /api/v1/orders HTTP/1.1" 200 86
2026-02-05 17:45:40 | INFO     | backpack_quant_trading.core.api_client:473 | 执行订单成功: ETH_USDC_PERP Bid 0.0024 Limit (仅减少: True) - {'code': 'INVALID_ORDER', 'message': 'Reduce only order not reduced', 'operation': 'Err', 'orderId': None, 'status': ''}
2026-02-05 17:45:40 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /api/v1/order?orderId=30304093300&symbol=ETH_USDC_PERP HTTP/1.1" 404 51
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 404 Client Error: Not Found for url: https://api.backpack.exchange/api/v1/order?orderId=30304093300&symbol=ETH_USDC_PERP
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 404
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"RESOURCE_NOT_FOUND","message":"Not Found"}
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/api/v1/order
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'hP+HSy9jAtruKIojh6p9HT1XwPg8vViE2nWm8MX8wkJ6YWGpgFxp7jA4yDZHWgePFha/kIimV3/okFyZxYwRDA==', 'X-Timestamp': '1770284740345', 'X-Window': '5000'}
2026-02-05 17:45:40 | DEBUG    | urllib3.connectionpool:475 | https://api.backpack.exchange:443 "GET /wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP HTTP/1.1" 429 73
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:255 | API请求失败: 429 Client Error: Too Many Requests for url: https://api.backpack.exchange/wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:257 | 响应状态码: 429
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:258 | 响应内容: {"code":"TOO_MANY_REQUESTS","message":"You have exceeded the rate limit"}
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:259 | 请求URL: https://api.backpack.exchange/wapi/v1/history/orders
2026-02-05 17:45:40 | ERROR    | backpack_quant_trading.core.api_client:260 | 请求头: {'Content-Type': 'application/json; charset=utf-8', 'X-API-Key': 'OMLRZspf7Rs+Ho4CO6FvHl5THtohVZM4hdupWyx8E5A=', 'X-Signature': 'E71txYW/hqORdDHlKAT4pCZV7RrZCWnAQcZkQSSewEaju3G4mblkvxodKgevyRZsb4IT0Ci5lL2MK8e5JbkoBQ==', 'X-Timestamp': '1770284740463', 'X-Window': '5000'}
2026-02-05 17:45:40 | DEBUG    | backpack_quant_trading.core.api_client:527 | 查询历史订单失败: 429 Client Error: Too Many Requests for url: https://api.backpack.exchange/wapi/v1/history/orders?limit=50&symbol=ETH_USDC_PERP
2026-02-05 17:45:40 | INFO     | grid_strategy:793 | 📊 【持仓统计】开仓 $7.44，总持仓: $14.83
